rowname,sum_importance,featID
1355_227.1284_2.4,0.037452143362747034,1355
1356_473.7723_2.26,0.022998512764470697,1356
1357_435.2722_2.26,0.01143972696248405,1357
1358_159.0444_2.26,0.032743471494103865,1358
1359_411.1634_2.26,0.017299495432490396,1359
135_228.135_0.23,0.026541758000280594,135
1362_387.1572_2.27,0.022141356915490174,1362
1363_409.1841_2.26,0.017748019785811836,1363
1365_541.3397_2.27,0.01968835696729642,1365
1369_428.2501_2.24,0.030713148478038736,1369
1370_362.0855_2.28,0.010673916897417753,1370
1371_467.1646_2.28,0.027062864064823562,1371
1372_298.0917_2.27,0.0110913596163539,1372
1373_128.1072_2.2,0.0060542382295546765,1373
1374_340.1035_2.28,0.0394377675495232,1374
1375_184.1448_2.27,0.019623410370050602,1375
1376_162.0553_2.31,0.027699324601104643,1376
137_189.0472_0.24,0.021114491466504213,137
1380_256.0701_2.29,0.04734565885827391,1380
1381_452.156_2.29,0.03232246644453822,1381
1382_196.0948_2.35,0.015702160269058484,1382
1383_549.811_2.32,0.024328093807133903,1383
1385_215.176_2.26,0.03437203622689363,1385
1386_184.0374_2.29,0.03368541720936061,1386
1388_278.1745_2.28,0.03345799018423629,1388
1391_279.1211_2.28,0.034420030650355635,1391
1392_293.1798_2.29,0.019481727856389738,1392
1393_402.2343_2.3,0.030013233558654873,1393
1398_303.1374_2.3,0.013652525845655324,1398
1399_412.1978_2.38,0.02588014547590605,1399
1400_191.0853_2.31,0.012070755884801252,1400
1401_417.1531_2.36,0.011760534741078993,1401
1402_132.1021_2.31,0.011664307477729936,1402
1403_276.127_2.3,0.03216242421330327,1403
1404_321.1486_2.3,0.026830664181058006,1404
1406_156.1023_2.31,0.03567145480515123,1406
1407_195.1132_2.31,0.030508753602048952,1407
1409_343.1309_2.3,0.012856539514654642,1409
140_365.1065_0.23,0.033233065640993875,140
1410_377.1464_2.31,0.026694324609223153,1410
1413_309.1818_2.33,0.01969961412581467,1413
1416_177.055_2.33,0.029898733982481628,1416
1417_141.0913_2.35,0.06644347640971116,1417
1418_204.1236_2.25,0.07671508324260051,1418
1419_123.0807_2.41,0.07348498934311229,1419
141_132.1022_0.3,0.02286733942328122,141
1420_187.0969_2.33,0.07638404976241234,1420
1421_209.079_2.32,0.07146927162760752,1421
1422_232.155_2.35,0.07544115491652098,1422
1424_184.0972_2.33,0.030376952518035773,1424
1425_238.1056_2.33,0.03118573934609007,1425
1428_109.065_2.33,0.050567150794937336,1428
1429_358.2445_2.33,0.07864692571896749,1429
142_161.03_0.23,0.03178374634910558,142
1432_255.1436_2.34,0.03095740346266131,1432
1435_423.2247_2.33,0.02672466454480084,1435
1436_172.0972_2.28,0.011850490551200774,1436
