ID,comp1,GroupContrib,importance,featID
5062_466.4111_6.87,1.0644672471435672,wild type control_male_12,-0.018840866040560202,5062
373_174.1492_0.41,1.0639262693906997,wild type control_male_12,-0.018831290838129077,373
2161_650.3975_2.99,1.0629382602164117,wild type control_male_12,-0.018813803265308442,2161
2684_458.3155_3.45,1.0623857194827258,wild type control_male_12,-0.018804023400335365,2684
660_146.0603_0.81,1.0583847022138786,wild type control_female_12,0.018733206162331466,660
4075_469.3145_5.2,1.0580621996747057,wild type control_male_12,-0.01872749792926502,4075
3332_442.3539_4.26,1.057091135415304,wild type control_male_12,-0.01871031027818674,3332
4121_482.3617_5.27,1.0568230387646582,wild type control_male_12,-0.01870556501890864,4121
2278_275.1625_3.1,1.056202343976316,wild type control_male_12,-0.01869457884024451,2278
1529_167.107_2.41,1.0553681995451458,Ctns gene knockout_male_12,0.01867981464385582,1529
589_298.0903_0.7,1.0552738798292511,wild type control_male_12,-0.018678145202981125,589
3584_396.3119_4.62,1.0550659086968273,wild type control_male_12,-0.018674464153839578,3584
3479_310.2749_4.46,1.055005141515349,wild type control_male_12,-0.0186733885863865,3479
2774_228.1599_3.65,1.054975173195624,wild type control_male_12,-0.01867285815287724,2774
3529_383.2779_4.52,1.0548334359860374,wild type control_male_12,-0.01867034943146195,3529
1711_260.1863_2.54,1.0544117192618252,wild type control_male_12,-0.01866288512635602,1711
4296_365.2674_5.5,1.0536327295680303,wild type control_male_12,-0.018649097158236615,4296
1025_247.1082_1.72,1.0536201034121813,Ctns gene knockout_female_12,0.018648873677700604,1025
1785_344.2076_2.63,1.05358588375756,wild type control_male_12,-0.018648267996379357,1785
3696_572.3209_4.73,1.0520845199838829,wild type control_male_12,-0.01862169414564425,3696
1113_238.1055_1.92,1.0520491192096777,wild type control_male_12,-0.018621067558732985,1113
3428_269.1755_4.41,1.0520365448081135,wild type control_male_12,-0.018620844994237887,3428
2949_726.9305_3.78,1.0516247395831615,wild type control_male_12,-0.018613556120767195,2949
277_227.1398_0.33,1.0513412634305956,wild type control_female_12,-0.018608538647255896,277
1660_165.1027_2.51,1.0511122636521726,wild type control_male_12,-0.018604485395114823,1660
2928_225.158_3.75,1.0509829412819827,wild type control_female_12,0.018602196413974884,2928
1207_479.2614_2.08,1.0500640366458507,Ctns gene knockout_female_12,0.018585931978220876,1207
2295_527.6621_3.11,1.0487312510550966,wild type control_female_12,-0.01856234192897928,2295
2886_397.2572_3.7,1.0484185673688005,wild type control_female_12,-0.018556807487724855,2886
1649_464.2532_2.49,1.0477017779089433,Ctns gene knockout_female_12,0.018544120451812106,1649
3254_839.5662_4.15,1.0472315586663956,wild type control_male_12,-0.01853579766143757,3254
1350_211.1446_2.34,1.0471248600136789,Ctns gene knockout_male_12,0.018533909115756208,1350
3275_287.1261_4.18,1.046897082793876,Ctns gene knockout_male_12,0.018529877502668147,3275
799_129.0549_0.94,1.0468826316442879,wild type control_male_12,-0.018529621720093103,799
4447_279.2327_5.71,1.0454655167181282,wild type control_male_12,-0.018504539057794662,4447
5280_504.3248_7.47,1.045177015433089,wild type control_male_12,-0.018499432640402737,5280
2511_556.1824_3.3,1.0448745604302347,wild type control_male_12,-0.018494079244882708,2511
3692_478.3495_4.73,1.0439550500302603,Ctns gene knockout_male_12,0.018477804087224912,3692
3342_328.2491_4.34,1.0429173984937394,wild type control_male_12,-0.01845943785411738,3342
4128_395.2778_5.32,1.0428959768640536,wild type control_male_12,-0.018459058695382,4128
4572_423.3633_5.93,1.0422120305911384,wild type control_male_12,-0.01844695297757667,4572
235_315.1058_0.3,1.042022856967657,wild type control_male_12,-0.018443604640736827,235
603_135.1018_0.8,1.041759605334664,wild type control_female_12,0.018438945137341595,603
1656_233.0926_2.5,1.041146689725449,wild type control_male_12,-0.018428096648655468,1656
4185_377.2312_5.26,1.0410590714753418,wild type control_male_12,-0.018426545822439435,4185
1425_238.1056_2.33,1.040684460271326,wild type control_male_12,-0.01841991527600309,1425
4176_357.2048_5.35,1.04021519720082,wild type control_male_12,-0.018411609409690236,4176
3349_181.159_4.28,1.039622550044322,wild type control_male_12,-0.018401119668728396,3349
850_240.1235_1.3,1.039293930473859,wild type control_male_12,-0.018395303165381755,850
5015_440.3272_6.79,1.0390606301967047,wild type control_male_12,-0.018391173795238254,5015
2491_226.1443_3.36,1.0389187544703575,wild type control_male_12,-0.018388662622102876,2491
5471_656.5629_8.08,1.0371807519105083,wild type control_female_12,0.0183579003102552,5471
3579_610.4283_4.61,1.0361601942630487,Ctns gene knockout_female_12,0.018339836635704335,3579
631_120.0446_0.77,1.0353028164589484,wild type control_male_12,-0.01832466121307245,631
1805_438.2399_2.65,1.0352300235253014,wild type control_male_12,-0.018323372792113306,1805
4041_439.3582_5.17,1.0345887002143244,wild type control_male_12,-0.018312021492556434,4041
4521_358.2962_5.84,1.0336737242853034,wild type control_male_12,-0.018295826594164507,4521
5319_640.5528_7.67,1.0335889891871874,wild type control_male_12,-0.018294326799185547,5319
5359_613.5185_7.71,1.0326394512248973,wild type control_male_12,-0.018277520159435998,5359
640_229.1552_0.84,1.0308768655863192,wild type control_male_12,-0.018246322731811447,640
2119_415.2237_2.94,1.0305239258768477,wild type control_male_12,-0.018240075766670538,2119
1644_416.2501_2.49,1.0304357198153067,wild type control_male_12,-0.018238514536304904,1644
3291_509.3962_4.29,1.029833454813126,wild type control_male_12,-0.018227854561319812,3291
559_251.0782_0.6,1.0293930033143555,wild type control_female_12,-0.018220058654298744,559
695_242.0117_0.89,1.0292465629307037,wild type control_male_12,-0.01821746668760488,695
3508_279.2326_4.5,1.028725959265222,wild type control_female_12,-0.018208252102611414,3508
1537_235.17_2.41,1.0284982646994507,wild type control_male_12,-0.018204221952483852,1537
619_165.1126_0.72,1.0281573309325152,Ctns gene knockout_male_12,0.01819818749022231,619
2332_240.1599_3.15,1.026909182012174,wild type control_male_12,-0.018176095493808213,2332
3647_615.3659_4.7,1.0263059306216435,wild type control_male_12,-0.01816541805993858,3647
4506_163.1121_5.82,1.0242104950858315,wild type control_female_12,0.018128329252995196,4506
1944_389.2178_2.79,1.0231452929524045,wild type control_male_12,-0.018109475379608417,1944
1934_321.1317_2.8,1.0229742143312945,wild type control_male_12,-0.01810644732083875,1934
1097_192.1056_1.91,1.021785730017617,wild type control_male_12,-0.018085411376515058,1097
1972_356.2653_2.83,1.021124535487068,Ctns gene knockout_female_12,0.018073708360184345,1972
3403_299.2589_4.37,1.019629363194299,wild type control_male_12,-0.018047244097473387,3403
1261_239.1395_2.14,1.018941674738321,wild type control_male_12,-0.018035072143745844,1261
3251_411.2_4.16,1.0185649730084119,Ctns gene knockout_male_12,0.018028404595402284,3251
