ID,comp1,GroupContrib,importance,featID
3191_249.1128_4.06,1.317034210823762,Ctns gene knockout_12,-0.0233112528389694,3191
3849_485.3571_4.95,1.3147442787881776,Ctns gene knockout_12,-0.023270721481297094,3849
1428_109.065_2.33,1.3136237034297134,Ctns gene knockout_12,-0.023250887512451333,1428
3434_248.238_4.4,1.3123331938684613,Ctns gene knockout_12,-0.02322804574082063,3434
3881_301.2018_5.0,1.3114438203002123,Ctns gene knockout_12,-0.02321230399930218,3881
1766_181.1705_2.65,1.3099535821170076,Ctns gene knockout_12,-0.023185927069383827,1766
2175_471.1274_2.97,1.3093250879522322,Ctns gene knockout_12,-0.02317480284325326,2175
4411_436.3431_5.65,1.3080929109998487,Ctns gene knockout_12,-0.023152993547607553,4411
5628_768.5944_8.64,1.308084110236178,Ctns gene knockout_12,-0.023152837775779138,5628
1254_147.0443_2.14,1.3070641236571041,wild type control_12,0.023134784209029136,1254
1165_195.1132_2.03,1.3067177131450027,wild type control_12,0.023128652809428954,1165
1573_154.123_2.44,1.3044527937296713,wild type control_12,0.023088564170336077,1573
4936_420.3332_6.61,1.3042090422855876,Ctns gene knockout_12,-0.02308424981654314,4936
1880_208.1912_2.71,1.3024386017660115,Ctns gene knockout_12,-0.023052913359032,1880
2083_269.1371_2.91,1.3014915017834265,wild type control_12,0.02303614987105547,2083
2733_605.201_3.52,1.2998156214310486,Ctns gene knockout_12,-0.023006487110360966,2733
3761_807.5766_4.83,1.2989886398333328,Ctns gene knockout_12,-0.02299184969475012,3761
456_241.1187_0.49,1.2989631859446347,wild type control_12,0.02299139916580387,456
4643_280.2642_6.08,1.2975587868883538,Ctns gene knockout_12,-0.022966541571962557,4643
863_339.1058_1.32,1.2968002346430134,Ctns gene knockout_12,-0.022953115342759567,863
3665_325.1995_4.72,1.2966967640072535,Ctns gene knockout_12,-0.022951283932359,3665
3404_281.2483_4.35,1.2946906345629547,Ctns gene knockout_12,-0.022915775826100694,3404
3990_199.1334_5.12,1.2945372358396896,Ctns gene knockout_12,-0.02291306069813073,3990
1896_264.1813_2.74,1.2945110127213977,Ctns gene knockout_12,-0.022912596553968257,1896
164_116.0709_0.27,1.2938036056225353,wild type control_12,0.02290007558404497,164
3090_407.2803_3.93,1.2927385875552542,wild type control_12,0.022881224968593662,3090
2548_195.186_3.33,1.2925190926207828,Ctns gene knockout_12,-0.022877339950366886,2548
3890_318.2291_5.0,1.2924191445040667,Ctns gene knockout_12,-0.022875570887877547,3890
1837_399.1425_2.72,1.2893948912717508,Ctns gene knockout_12,-0.02282204218591354,1837
2889_331.0821_3.69,1.2892057335779241,Ctns gene knockout_12,-0.022818694131025528,2889
626_185.1288_0.76,1.2889364858244883,Ctns gene knockout_12,-0.022813928497448895,626
1850_304.2489_2.7,1.2886856187431621,Ctns gene knockout_12,-0.022809488198242005,1850
185_381.0802_0.24,1.288564235542672,Ctns gene knockout_12,-0.022807339738882507,185
4954_328.322_6.67,1.2883797114747928,Ctns gene knockout_12,-0.02280407369828473,4954
1563_279.1712_2.43,1.2861661191303566,Ctns gene knockout_12,-0.02276489353849884,1563
2193_532.2954_3.01,1.286057172859405,Ctns gene knockout_12,-0.022762965210405963,2193
2062_584.3581_2.91,1.2840933844880276,Ctns gene knockout_12,-0.022728206533014602,2062
2219_716.4373_3.05,1.2831728594830059,Ctns gene knockout_12,-0.022711913417042137,2219
2413_615.7149_3.21,1.2824077207243143,Ctns gene knockout_12,-0.022698370607816553,2413
5348_608.5629_7.75,1.2822050291480107,wild type control_12,0.022694783005805373,5348
1446_289.098_2.34,1.2810009530682192,Ctns gene knockout_12,-0.022673471090212977,1446
1159_347.1345_2.01,1.280689143044981,Ctns gene knockout_12,-0.022667952112627055,1159
732_155.0818_0.97,1.2804065810418177,wild type control_12,0.02266295081938479,732
429_271.0728_0.48,1.280042834534086,Ctns gene knockout_12,-0.02265651257598812,429
1331_344.2665_2.25,1.2767715355758122,Ctns gene knockout_12,-0.022598611212074057,1331
3896_500.3563_5.01,1.2758931383562808,Ctns gene knockout_12,-0.022583063749821927,3896
2082_445.2892_2.92,1.2744155095395655,Ctns gene knockout_12,-0.02255691000327114,2082
606_204.0329_0.71,1.2736427742153893,Ctns gene knockout_12,-0.022543232736293994,606
685_248.0957_0.85,1.2706540047391865,Ctns gene knockout_12,-0.022490332090005102,685
1334_705.9211_2.25,1.2697367656365275,Ctns gene knockout_12,-0.022474097133874008,1334
695_242.0117_0.89,1.2680349705973637,Ctns gene knockout_12,-0.02244397568819551,695
3853_502.2942_4.96,1.2676110697056733,Ctns gene knockout_12,-0.022436472723744282,3853
2954_437.1219_3.79,1.266665359865896,Ctns gene knockout_12,-0.022419733841028727,2954
358_160.0608_0.36,1.2655855363514052,Ctns gene knockout_12,-0.022400621172002453,358
243_271.1272_0.27,1.2645171149475538,Ctns gene knockout_12,-0.02238171031814683,243
3270_355.2641_4.17,1.2638715118433552,wild type control_12,0.022370283267071075,3270
2883_248.132_3.7,1.2635836208058755,wild type control_12,0.022365187650943863,2883
1959_399.2728_2.81,1.2627537703526355,Ctns gene knockout_12,-0.022350499457140672,1959
2687_384.2753_3.46,1.2618842373463819,Ctns gene knockout_12,-0.02233510888976283,2687
2227_458.203_3.05,1.261761066466923,Ctns gene knockout_12,-0.022332928788828574,2227
438_350.122_0.49,1.2615564847187153,Ctns gene knockout_12,-0.02232930773113735,438
3068_425.3103_3.91,1.260497764758218,wild type control_12,0.02231056859096773,3068
497_201.1715_0.55,1.2600298577338265,Ctns gene knockout_12,-0.022302286726410922,497
4167_524.7098_5.33,1.259765215914246,Ctns gene knockout_12,-0.02229760261697982,4167
285_268.1047_0.33,1.2580854820295861,wild type control_12,0.02226787164950328,285
253_215.0167_0.31,1.2580813108900493,Ctns gene knockout_12,-0.022267797821133774,253
312_307.1386_0.35,1.2580238998286368,Ctns gene knockout_12,-0.02226678165636194,312
2460_317.2083_3.23,1.257147712008352,wild type control_12,0.022251273300052568,2460
2229_738.4503_3.07,1.2567438902008468,Ctns gene knockout_12,-0.022244125731538947,2229
820_192.0692_1.17,1.2525716647231049,wild type control_12,0.02217027814108646,820
3237_295.2113_4.14,1.2521920629595669,Ctns gene knockout_12,-0.022163559262704084,3237
3239_495.3093_4.15,1.2518663753483166,Ctns gene knockout_12,-0.022157794654472967,3239
3552_391.2852_4.56,1.251347285215786,Ctns gene knockout_12,-0.022148606858722344,3552
1217_234.1494_2.08,1.2510876338204306,Ctns gene knockout_12,-0.022144011078842535,1217
5047_725.5588_6.87,1.250847070416115,Ctns gene knockout_12,-0.02213975315274182,5047
3910_580.4176_5.03,1.2498743407082915,Ctns gene knockout_12,-0.02212253602354601,3910
801_179.1282_1.15,1.2482358744599502,wild type control_12,0.0220935354853145,801
3863_529.707_4.96,1.248039647957602,Ctns gene knockout_12,-0.02209006231387191,3863
2798_684.4967_3.59,1.2472776117052213,Ctns gene knockout_12,-0.022076574418412768,2798
5388_653.476_7.9,1.247064634122728,Ctns gene knockout_12,-0.022072804756065555,5388
3012_206.1543_3.85,1.2454524722443807,Ctns gene knockout_12,-0.022044269800136053,3012
179_245.1502_0.37,1.2447845739062482,wild type control_12,0.022032448127697342,179
2372_279.2076_3.15,1.2439510155896298,Ctns gene knockout_12,-0.022017694305423764,2372
891_162.0554_1.37,1.240868241551951,Ctns gene knockout_12,-0.02196312979643292,891
894_243.0846_1.26,1.2407775734654247,Ctns gene knockout_12,-0.02196152498869743,894
3490_345.2281_4.48,1.2405587943097376,wild type control_12,0.0219576526396178,3490
3943_506.3615_5.07,1.2399293649034326,wild type control_12,0.0219465118598916,3943
4263_711.5071_5.44,1.2396934571005709,wild type control_12,0.021942336337043372,4263
765_304.1399_1.01,1.2383462987288405,Ctns gene knockout_12,-0.021918491892336123,765
3153_464.3231_4.01,1.2374762899296785,Ctns gene knockout_12,-0.021903092903515088,3153
1954_328.1555_2.79,1.2349027520839584,wild type control_12,0.021857541777417375,1954
4346_614.4488_5.56,1.2346597713760725,Ctns gene knockout_12,-0.02185324106550726,4346
1754_130.123_2.59,1.2332790444465591,Ctns gene knockout_12,-0.02182880246376788,1754
935_243.0666_1.54,1.232420844034818,Ctns gene knockout_12,-0.021813612481138583,935
698_199.0401_0.89,1.2315119946702353,wild type control_12,0.021797526021761743,698
235_315.1058_0.3,1.23033522605345,Ctns gene knockout_12,-0.021776697443025208,235
3391_236.2016_4.32,1.2288868437597211,Ctns gene knockout_12,-0.021751061354319902,3391
213_262.1292_0.31,1.2287537257958234,wild type control_12,0.021748705191899576,213
694_191.0294_0.89,1.2269636052753234,Ctns gene knockout_12,-0.02171702040214799,694
583_105.0701_0.69,1.2244002926688717,wild type control_12,0.021671650260823457,583
1256_311.1976_2.14,1.2228852103167804,Ctns gene knockout_12,-0.021644833593882536,1256
979_188.0744_1.64,1.222193504989743,Ctns gene knockout_12,-0.021632590542307935,979
1038_278.1141_1.79,1.2218924015502428,Ctns gene knockout_12,-0.021627261069199957,1038
980_281.1501_1.69,1.2207339325671827,Ctns gene knockout_12,-0.021606756390469304,980
2909_274.1841_3.71,1.2189911671382259,Ctns gene knockout_12,-0.021575909776752247,2909
4779_725.556_6.37,1.217526214126715,Ctns gene knockout_12,-0.02154998038952154,4779
3551_402.2084_4.57,1.217463600555935,Ctns gene knockout_12,-0.02154887214133208,3551
3970_423.2724_5.09,1.215278374241532,Ctns gene knockout_12,-0.02151019405483533,3970
619_165.1126_0.72,1.2150747051520332,Ctns gene knockout_12,-0.021506589151028148,619
874_206.0452_1.34,1.2147369973364184,Ctns gene knockout_12,-0.021500611787486034,874
796_199.0944_1.18,1.213830443966663,wild type control_12,0.021484565966777117,796
1449_436.2542_2.37,1.2121407729265226,Ctns gene knockout_12,-0.021454659113555166,1449
1803_271.0607_2.66,1.2118227162343504,Ctns gene knockout_12,-0.02144902957112763,1803
4345_113.0599_5.56,1.2116841705507688,Ctns gene knockout_12,-0.021446577339110286,4345
2662_188.1073_3.44,1.2115147527600507,Ctns gene knockout_12,-0.021443578676719897,2662
4608_307.2275_5.99,1.2114805953773886,Ctns gene knockout_12,-0.021442974097600383,4608
3702_167.0707_4.75,1.2114040953529934,Ctns gene knockout_12,-0.021441620061846255,3702
3527_343.2852_4.52,1.2087355956237644,Ctns gene knockout_12,-0.021394388128630284,3527
1095_262.1114_1.94,1.2083982649875031,Ctns gene knockout_12,-0.021388417441090362,1095
4037_317.2122_5.03,1.2054345614383744,Ctns gene knockout_12,-0.021335960456901407,4037
684_117.0913_0.85,1.2054086086484228,Ctns gene knockout_12,-0.021335501097498693,684
4942_390.3014_6.62,1.2047681518482514,Ctns gene knockout_12,-0.021324165135016827,4942
4894_532.3858_6.56,1.2039706292808239,Ctns gene knockout_12,-0.021310049138589932,4894
1644_416.2501_2.49,1.2034196539905067,Ctns gene knockout_12,-0.021300296981664125,1644
2604_952.5334_3.35,1.2025157733082366,Ctns gene knockout_12,-0.021284298467010902,2604
748_266.1847_0.91,1.2019865938037015,wild type control_12,0.021274932091311594,748
3625_262.2536_4.66,1.2019595452607532,Ctns gene knockout_12,-0.021274453337291076,3625
816_172.0972_1.01,1.200772779146048,Ctns gene knockout_12,-0.021253447804759535,816
2656_496.2741_3.43,1.2004874491005357,Ctns gene knockout_12,-0.021248397517698782,2656
3120_381.3123_3.96,1.1987573709005035,Ctns gene knockout_12,-0.021217775465499456,3120
1558_181.084_2.43,1.1977460999229161,Ctns gene knockout_12,-0.021199876163223545,1558
1321_275.1397_2.22,1.19726877625875,Ctns gene knockout_12,-0.02119142762594945,1321
607_243.1345_0.72,1.1962618784523307,Ctns gene knockout_12,-0.02117360572796416,607
3537_286.1445_4.55,1.1961862022195684,Ctns gene knockout_12,-0.021172266273163876,3537
4795_390.3144_6.39,1.1953933478959597,Ctns gene knockout_12,-0.0211582329037569,4795
91_266.1604_0.21,1.194212941760999,Ctns gene knockout_12,-0.021137339941646578,91
2624_200.1284_3.34,1.1936946506345067,wild type control_12,0.021128166288149532,2624
1307_293.1516_2.22,1.1922098109388939,wild type control_12,0.021101884910425774,1307
4172_543.399_5.33,1.192079135943295,Ctns gene knockout_12,-0.021099571988075615,4172
1142_203.0918_1.97,1.1908693412293272,Ctns gene knockout_12,-0.021078158853755503,1142
4155_361.3153_5.34,1.1902552533205104,Ctns gene knockout_12,-0.02106728961559135,4155
2165_352.1299_2.98,1.1900810039204217,Ctns gene knockout_12,-0.02106420543464212,2165
4457_297.2419_5.83,1.188636054553374,Ctns gene knockout_12,-0.021038630108080412,4457
2261_512.9866_3.09,1.1880050511448494,Ctns gene knockout_12,-0.021027461468816924,2261
1353_200.1074_2.26,1.186611557454567,Ctns gene knockout_12,-0.02100279689786142,1353
2200_258.1705_3.0,1.1863107423740085,wild type control_12,0.020997472528651386,2200
3619_353.2312_4.62,1.1851884000550206,Ctns gene knockout_12,-0.020977607284943373,3619
1250_205.1076_2.12,1.1846795472142475,Ctns gene knockout_12,-0.02096860068729268,1250
369_287.1243_0.41,1.1837675356398851,wild type control_12,0.02095245825740946,369
1825_219.1233_2.67,1.183111727713406,Ctns gene knockout_12,-0.020940850582937286,1825
3223_227.1648_4.13,1.1824697792250187,Ctns gene knockout_12,-0.0209294882178602,3223
4161_279.2326_5.33,1.179754416512096,Ctns gene knockout_12,-0.02088142681882421,4161
3854_526.2939_4.95,1.17773406941264,Ctns gene knockout_12,-0.020845667062797495,3854
