rowname,sum_importance,featID
1321_275.1397_2.22,0.21292278790711813,1321
1323_328.1974_2.24,0.12611755215464254,1323
1327_243.1344_2.23,0.14204551577700664,1327
1329_262.1554_2.24,0.1780465486309962,1329
1330_225.1103_2.39,0.15627574084833576,1330
1331_344.2665_2.25,0.1505174119419089,1331
1332_270.0978_2.24,0.14190458997534944,1332
1333_216.1236_2.33,0.13715921678202034,1333
1334_705.9211_2.25,0.10515770909592638,1334
1335_304.2127_2.25,0.16878246860843468,1335
1337_269.1754_2.24,0.24416370244722055,1337
1338_447.0931_2.24,0.15094721503467734,1338
1339_211.1082_2.25,0.1474273743709331,1339
1341_284.2075_2.25,0.1414850362253828,1341
1342_275.1065_2.25,0.12021872412305103,1342
1343_330.1916_2.25,0.2118218388081472,1343
1344_267.1809_2.25,0.1505268461909113,1344
1345_182.1292_2.32,0.17019661347674564,1345
1346_199.1233_2.25,0.11409075730315336,1346
1347_127.112_2.28,0.16363081248669234,1347
1348_340.2604_2.25,0.1393951011830714,1348
134_360.1508_0.26,0.11144418810042495,134
1350_211.1446_2.34,0.24638613429516398,1350
1353_200.1074_2.26,0.14603663394488714,1353
1355_227.1284_2.4,0.2141520511444997,1355
1356_473.7723_2.26,0.11210542709334745,1356
1357_435.2722_2.26,0.12488852872765287,1357
1358_159.0444_2.26,0.12602900101532039,1358
1359_411.1634_2.26,0.17438995983424363,1359
135_228.135_0.23,0.14250997044444574,135
1362_387.1572_2.27,0.1494324150737997,1362
1363_409.1841_2.26,0.152802562179196,1363
1365_541.3397_2.27,0.19084629041647239,1365
1369_428.2501_2.24,0.17857862205595088,1369
1370_362.0855_2.28,0.15403562956794176,1370
1371_467.1646_2.28,0.13604229867864934,1371
1372_298.0917_2.27,0.12744805124717487,1372
1373_128.1072_2.2,0.16605927649998012,1373
1374_340.1035_2.28,0.11344228946147455,1374
1375_184.1448_2.27,0.2186298498199085,1375
1376_162.0553_2.31,0.22386888058076695,1376
137_189.0472_0.24,0.2626498909252344,137
1380_256.0701_2.29,0.10829037163364696,1380
1381_452.156_2.29,0.17052809913064235,1381
1382_196.0948_2.35,0.15575157816802696,1382
1383_549.811_2.32,0.1756104663569786,1383
1385_215.176_2.26,0.17281992189527864,1385
1386_184.0374_2.29,0.2113765393530269,1386
1388_278.1745_2.28,0.1521928069713949,1388
1391_279.1211_2.28,0.15758180381614267,1391
1392_293.1798_2.29,0.14302473094617935,1392
1393_402.2343_2.3,0.1529574051412379,1393
1398_303.1374_2.3,0.1373458830839797,1398
1399_412.1978_2.38,0.14775139989133396,1399
1400_191.0853_2.31,0.16304134167894205,1400
1401_417.1531_2.36,0.13259781039004814,1401
1402_132.1021_2.31,0.18144403394750597,1402
1403_276.127_2.3,0.1418153671246365,1403
1404_321.1486_2.3,0.1535927202810308,1404
1406_156.1023_2.31,0.18942485830078593,1406
1407_195.1132_2.31,0.15108995676929854,1407
1409_343.1309_2.3,0.1590053231379484,1409
140_365.1065_0.23,0.13130999837566512,140
1410_377.1464_2.31,0.12134725255404125,1410
1413_309.1818_2.33,0.1501506334528174,1413
1416_177.055_2.33,0.13457541983195262,1416
1417_141.0913_2.35,0.16778027198977088,1417
1418_204.1236_2.25,0.18974190383041425,1418
1419_123.0807_2.41,0.18410253446441588,1419
141_132.1022_0.3,0.1155660340451994,141
1420_187.0969_2.33,0.09295388020817667,1420
1421_209.079_2.32,0.1378989613365874,1421
1422_232.155_2.35,0.14319902137729357,1422
1424_184.0972_2.33,0.11972681190417114,1424
1425_238.1056_2.33,0.14900580695543453,1425
1428_109.065_2.33,0.13582983108544203,1428
1429_358.2445_2.33,0.16501776915874197,1429
142_161.03_0.23,0.20482495581038412,142
1432_255.1436_2.34,0.16444198300328886,1432
1435_423.2247_2.33,0.16628859209432692,1435
1436_172.0972_2.28,0.1702728885073764,1436
1437_279.1346_2.34,0.1766090435045587,1437
1438_192.0659_2.33,0.20019412938738496,1438
1439_151.0757_2.31,0.11455501405319275,1439
1440_319.1267_2.34,0.130152006216374,1440
1441_146.0603_2.34,0.19349094158347016,1441
1442_214.0479_2.34,0.20247624503911385,1442
1443_237.1703_2.35,0.15750960750301196,1443
1445_174.0554_2.34,0.21097474449859566,1445
1446_289.098_2.34,0.2321003826942619,1446
1448_340.1762_2.35,0.13792773448004822,1448
1449_436.2542_2.37,0.1472487731013982,1449
144_116.1072_0.24,0.13277592771018798,144
1454_222.1342_2.32,0.14076643370683256,1454
1455_211.1333_2.51,0.25299526143426804,1455
1460_153.055_2.37,0.1411611368475386,1460
1461_230.1758_2.42,0.14399336819047776,1461
1462_487.2436_2.37,0.16520588218334414,1462
1464_458.2662_2.35,0.11674009473734354,1464
1466_326.1969_2.35,0.14613326370401863,1466
1467_302.1504_2.36,0.16806528258935113,1467
1468_266.1028_2.38,0.1318034875840662,1468
1469_783.4403_2.37,0.16621184401169764,1469
146_131.1182_0.23,0.12388824566639432,146
1470_182.1292_2.36,0.1707200856374339,1470
1471_428.19_2.38,0.17183857445594453,1471
1472_174.1128_2.37,0.17383981092964568,1472
1474_227.0899_2.36,0.18392422388827945,1474
1475_336.6956_2.37,0.09771403415887506,1475
1476_297.0164_2.37,0.18639600538455936,1476
1477_198.1128_2.37,0.13016741457891837,1477
1479_315.0046_2.38,0.14362336900990208,1479
147_184.0644_0.23,0.18401991211635016,147
1483_290.1394_2.37,0.12608149685895514,1483
1484_205.1076_2.37,0.2092086436700844,1484
1487_372.2238_2.37,0.13086095358721148,1487
148_244.0799_0.24,0.21799412085330985,148
1490_293.0226_2.38,0.17592122635791116,1490
1492_538.2232_2.39,0.12586476430792215,1492
1493_208.0949_2.38,0.15075266812141008,1493
1494_326.1816_2.39,0.14893358420386996,1494
1495_531.3164_2.4,0.09993801710968639,1495
1498_796.9722_2.4,0.12143231709670058,1498
149_132.077_0.23,0.16518126392810542,149
1502_186.1128_2.39,0.13779383460718767,1502
1504_329.1697_2.4,0.16515576137328955,1504
1506_166.1231_2.39,0.14246898150737886,1506
1511_149.0964_2.39,0.11000059720129686,1511
1512_203.1281_2.39,0.10810446906681898,1512
1513_401.1905_2.39,0.1564760819496927,1513
1515_335.1499_2.38,0.191886398323566,1515
1517_270.1319_2.4,0.18223836252463899,1517
1518_170.118_2.41,0.16932734675408978,1518
1519_328.2338_2.4,0.14422736632602703,1519
1520_248.1503_2.38,0.19124509362933878,1520
1521_291.1642_2.4,0.1492643024869445,1521
1525_311.2072_2.4,0.13485235410947105,1525
1526_493.2821_2.41,0.15889415174594126,1526
1527_127.112_2.39,0.185162258179819,1527
1529_167.107_2.41,0.14548695686954563,1529
